"plantio";"area";"dataplantio";"matgen";"espacamento";"parcela";"areaparc";"datamedicao";"idade";"fila";"cova";"fuste";"cat";"dap";"ht";"decliv_perc";"ffcc"
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;3;16;1;"Normal";13,36;18,6559086329908;13,01;0,434636759463395
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;3;17;1;"Normal";10,81;17,9298408375447;13,01;0,444656093445276
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;3;18;1;"Normal";11,36;17,9197565626079;13,01;0,441678452047748
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;3;19;1;"Torta";10,7;17,8794194628609;13,01;0,445089587543351
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;3;20;1;"Normal";12,25;18,3735489347617;13,01;0,438905403360708
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;3;21;1;"Normal";11,43;17,9600936623549;13,01;0,441488736319155
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;3;22;1;"Inclinada";8,79;17,0121718183002;13,01;0,453149659937103
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;3;23;1;"Normal";12,59;18,242453360584;13,01;0,436666922633608
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;4;24;1;"Normal";13,23;18,7365828324848;13,01;0,435595892832164
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;4;25;1;"Normal";11,48;17,2945315165293;13,01;0,438495403630868
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;4;26;1;"Normal";11,8;18,3332118350147;13,01;0,441014395933334
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;4;27;1;"Normal";13,08;18,7365828324848;13,01;0,436311263564821
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;4;28;1;"Normal";12,54;18,202116260837;13,01;0,436735409178897
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;4;29;1;"Normal";11,8;18,1315263362797;13,01;0,44022394808859
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;4;30;1;"Normal";11,48;17,9903464871652;13,01;0,441301913202309
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;4;31;1;"Normal";11,1;17,7987452633669;13,01;0,442630408903559
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;4;32;1;"Normal";12,25;18,3735489347617;13,01;0,438905403360708
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;4;33;1;"Normal";12,02;18,2525376355207;13,01;0,439555945575009
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;5;34;1;"Normal";13,04;18,484475959066;13,01;0,435461411112862
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;5;35;1;"Dominante";13,7;19,8962744502113;13,01;0,438175067122519
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;5;36;1;"Normal";11,55;18,0306835869122;13,01;0,44113238730946
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;5;37;1;"Normal";11,92;18,202116260837;13,01;0,439859649141791
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;5;38;1;"Normal";13,04;18,484475959066;13,01;0,435461411112862
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;5;40;1;"Normal";13,23;18,5853187084335;13,01;0,434957365538928
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;5;41;1;"Normal";11,17;17,8289980881771;13,01;0,442361179921851
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;5;42;1;"Normal";11,87;18,1718634360267;13,01;0,439998832527148
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;5;43;1;"Normal";12,33;18,4138860345087;13,01;0,438654672411985
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;6;44;1;"Normal";13,12;18,524813058813;13,01;0,435229985823005
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;6;45;1;"Normal";12,3;18,403801759572;13,01;0,438778985406964
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;6;46;1;"Normal";12,41;18,4542231342557;13,01;0,438395667738689
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;6;48;1;"Dominante";13,77;19,3618078785634;13,01;0,435701781770217
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;6;49;1;"Dominante";13,7;18,4643074091925;13,01;0,432217763847629
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;6;50;1;"Normal";13,32;18,6357400831173;13,01;0,434734193046486
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;7;52;1;"Normal";11,64;18,0508521367857;13,01;0,44072920239687
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;7;53;1;"Normal";12,85;18,3937174846352;13,01;0,436019744790699
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;7;54;1;"Normal";13,23;18,5853187084335;13,01;0,434957365538928
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;7;55;1;"Normal";11,43;17,9600936623549;13,01;0,441488736319155
2189;34,93;"2017-11-23";35;"3,45X2,40";"60";469,9;"2020-09-15";2,81177275838467;7;56;1;"Normal";12,82;18,363464659825;13,01;0,436019201870036
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;1;1;1;"Bifurcada";12,03;17,3527233722088;6,15;0,441317133385562
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;1;1;2;"Bifurcada";7,83;14,2468664175986;6,15;0,423238707309662
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;1;2;1;"Ponta Seca";13,57;18,3245560321997;6,15;0,442078920761476
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;1;3;1;"Torta";14,23;18,3546127124056;6,15;0,429919611364212
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;1;4;1;"Ponta Seca";13,12;18,0440270169446;6,15;0,444586878437926
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;1;5;1;"Ponta Seca";8,97;14,6075465800695;6,15;0,441843846431315
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;1;6;1;"Normal";13,5;18,2844804585918;6,15;0,436055295235079
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;2;7;1;"Normal";14,99;18,8255007022981;6,15;0,424964553988108
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;2;8;1;"Torta";13,46;18,2544237783859;6,15;0,436210213785066
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;2;9;1;"Normal";12,21;17,5531012402481;6,15;0,441303334786538
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;2;10;1;"Torta";13,65;18,3746504992095;6,15;0,435273959918559
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;2;11;1;"Torta";11,58;17,0922321437576;6,15;0,442188938705585
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;2;12;1;"Ponta Seca";12,49;17,6633090676698;6,15;0,446514083545215
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;2;13;1;"Bifurcada";10,31;16,5211552198454;6,15;0,442591746145029
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;2;13;2;"Bifurcada";7,14;13,9863751891475;6,15;0,414349512152554
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;2;13;3;"Bifurcada";5,68;13,5455438794609;6,15;0,403700173180679
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;3;14;1;"Ponta Seca";9,76;14,8580189151187;6,15;0,463087898633541
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;3;15;1;"Torta";13,68;18,4047071794154;6,15;0,435177701651495
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;3;16;1;"Normal";9,97;14,9582078491384;6,15;0,434978662579926
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;3;17;1;"Bifurcada";12,03;17,3527233722088;6,15;0,441317133385562
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;3;17;2;"Bifurcada";7,73;14,1967719505888;6,15;0,422108106901224
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;3;19;1;"Normal";7,9;14,2669042044026;6,15;0,423926838115577
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;3;21;1;"Dominante";15,63;19,5168043470339;6,15;0,421951409341094
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;4;22;1;"Ponta Seca";15,02;18,845538489102;6,15;0,438030716745599
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;4;23;1;"Ponta Seca";14,49;18,5149150068371;6,15;0,443559305287413
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;4;24;1;"Torta";14,71;18,6651984078666;6,15;0,426957218387291
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;4;25;1;"Normal";10,41;17,272572224993;6,15;0,445570381703008
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;4;26;1;"Ponta Seca";16,45;19,2563131185827;6,15;0,430592121812634
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;4;27;1;"Torta";13,88;18,4147260728174;6,15;0,433499817175514
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;4;28;1;"Torta";14,07;18,2544237783859;6,15;0,430835354931622
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;4;29;1;"Torta";14,14;18,2944993519938;6,15;0,430423593103687
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;5;30;1;"Dominante";15,63;18,1842915245721;6,15;0,413789545625305
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;5;31;1;"Normal";14,56;18,5750283672489;6,15;0,427937609645682
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;5;32;1;"Torta";12,71;17,8035735752973;6,15;0,439458215281604
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;5;33;1;"Normal";14,07;18,4447827530233;6,15;0,431943687618719
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;5;34;1;"Normal";14,33;18,4447827530233;6,15;0,429445637241647
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;5;35;1;"Normal";14,52;18,1742726311701;6,15;0,425970862640305
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;5;36;1;"Normal";14,9;18,7854251286902;6,15;0,425678717032668
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;5;37;1;"Dominante";16,64;19,3865587328083;6,15;0,409385219786972
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;5;38;1;"Normal";14,11;18,2844804585918;6,15;0,430635438483968
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;6;39;1;"Ponta Seca";11,89;17,272572224993;6,15;0,44712831630269
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;6;40;1;"Normal";10,46;16,6113252604631;6,15;0,442885623205062
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;6;41;1;"Ponta Seca";9,29;14,7377921942951;6,15;0,45031079581187
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;6;42;1;"Torta";13,24;18,1141592707583;6,15;0,437244399423596
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;6;43;1;"Ponta Seca";12,57;17,7033846412776;6,15;0,446508842912987
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;6;44;1;"Torta";13,05;18,0039514433367;6,15;0,4380961023441
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;6;45;1;"Ponta Seca";11,51;17,0521565701497;6,15;0,445981706557825
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;7;47;1;"Dominante";15,86;18,7152928748764;6,15;0,414562414818229
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;7;48;1;"Ponta Seca";12,25;17,5731390270521;6,15;0,445133808866335
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;7;49;1;"Dominante";15,06;18,845538489102;6,15;0,424336010801214
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;7;50;1;"Torta";14,07;18,2544237783859;6,15;0,430835354931622
2166;40,07;"2017-10-25";10;"3,45X2,40";"10";469,9;"2020-09-15";2,8911704312115;7;51;1;"Normal";14,26;18,3746504992095;6,15;0,429728312992805
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;1;1;1;"Normal";12,37;18,4657416380584;11,73;0,438775905687241
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;1;2;1;"Torta";10,77;17,8112851459789;11,73;0,444535507623386
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;1;3;1;"Normal";13,59;19,3719121655531;11,73;0,436679645025745
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;1;4;1;"Normal";13,63;19,3819807269697;11,73;0,43652946739007
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;1;5;1;"Normal";13,08;18,8181412876397;11,73;0,436769562527454
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;1;6;1;"Normal";11,55;18,2744389711429;11,73;0,442195046512927
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;2;7;1;"Ponta Seca";12,25;18,3851931467255;11,73;0,43905913456843
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;2;8;1;"Normal";11,48;18,2341647254764;11,73;0,442404522157828
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;2;9;1;"Ponta Seca";13,77;19,4826663411358;11,73;0,436315040726738
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;2;10;1;"Normal";11,51;18,2543018483096;11,73;0,442319374416284
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;2;11;1;"Torta";12,51;18,5060158837248;11,73;0,438257192922424
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;2;12;1;"Normal";11,29;18,1334791113104;11,73;0,442988249412429
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;2;13;1;"Normal";13,2;18,8986897789725;11,73;0,436535739750736
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;2;14;1;"Normal";8,75;17,116554408233;11,73;0,453903019453246
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;3;15;1;"Normal";11,8;18,3952617081422;11,73;0,441344431247252
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;3;16;1;"Normal";11,92;18,2039590412266;11,73;0,439972367625214
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;3;17;1;"Normal";11,83;18,425467392392;11,73;0,441322184807214
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;3;18;1;"Normal";13,55;19,3417064813033;11,73;0,436734744361569
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;3;21;1;"Normal";13,96;19,5833519553019;11,73;0,435907138364938
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;3;22;1;"Dominante";14,61;19,734380376551;11,73;0,433709520395787
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;3;23;1;"Normal";13,15;18,8785526561393;11,73;0,436678820086609
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;4;24;1;"Normal";12,7;18,8382784104729;11,73;0,438668988449635
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;4;25;1;"Torta";13,32;19,2108151828874;11,73;0,4372363499549
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;4;26;1;"Dominante";14,05;19,6941061308845;11,73;0,435966305152576
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;4;27;1;"Normal";13,63;19,6034890781351;11,73;0,437440262782536
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;4;28;1;"Normal";11,43;18,3046446553927;11,73;0,442903354503363
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;4;29;1;"Normal";13,82;19,4625292183026;11,73;0,436025929395455
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;4;30;1;"Normal";13,04;18,9691697088888;11,73;0,437583921874656
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;4;31;1;"Dominante";14,01;19,6034890781351;11,73;0,435755057459612
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;4;33;1;"Normal";13,82;19,502803463969;11,73;0,436192420339092
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;5;34;1;"Normal";11,73;18,3549874624757;11,73;0,441567149618407
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;5;35;1;"Normal";11,43;18,2140276026432;11,73;0,442574776543039
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;5;36;1;"Normal";11,55;18,2744389711429;11,73;0,442195046512927
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;5;37;1;"Normal";13,12;18,8483469718895;11,73;0,436694256877737
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;5;38;1;"Normal";11,64;18,3147132168093;11,73;0,441865334113034
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;5;39;1;"Normal";13,28;18,9490325860556;11,73;0,436360825635079
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;5;41;1;"Normal";11,87;18,4355359538086;11,73;0,441173353664838
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;5;42;1;"Normal";11,01;17,9723821286446;11,73;0,443855256947504
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;5;43;1;"Normal";13,59;19,3719121655531;11,73;0,436679645025745
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;6;44;1;"Dominante";14,72;19,3316379198867;11,73;0,431500775391208
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;6;46;1;"Normal";13,27;18,938964024639;11,73;0,436366959721605
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;6;47;1;"Ponta Seca";13,32;19,2108151828874;11,73;0,4372363499549
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;6;48;1;"Normal";11,83;18,425467392392;11,73;0,441322184807214
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;6;49;1;"Normal";12,73;18,6268386207241;11,73;0,437652666689132
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;6;50;1;"Normal";11,36;18,1737533569768;11,73;0,442752751208907
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;6;51;1;"Normal";12,51;18,5060158837248;11,73;0,438257192922424
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;7;52;1;"Normal";12,51;18,5060158837248;11,73;0,438257192922424
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;7;53;1;"Normal";11,99;18,244233286893;11,73;0,439804377722977
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;7;54;1;"Normal";13,15;18,8785526561393;11,73;0,436678820086609
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;7;55;1;"Normal";13,08;18,8181412876397;11,73;0,436769562527454
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;7;56;1;"Normal";13,04;18,8080727262231;11,73;0,436922652856425
2169;58,71;"2017-11-20";35;"3,45X2,40";"17";469,9;"2020-09-15";2,81998631074606;7;57;1;"Dominante";14,39;19,734380376551;11,73;0,434649304993277
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;1;1;1;"Normal";11,48;17,3144501370845;5,32;0,439079715072225
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;1;2;1;"Normal";11,76;17,4846905375069;5,32;0,438285164348547
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;1;3;1;"Dominante";15,34;18,6062743520549;5,32;0,425960130230719
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;1;4;1;"Dominante";15,26;18,6062743520549;5,32;0,426318129616076
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;1;5;1;"Torta";11,73;17,454648113903;5,32;0,438315058796991
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;1;6;1;"falha";NA;NA;5,32;NA
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;2;7;1;"Dominante";14,46;18,7364581876721;5,32;0,430488048482668
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;2;9;1;"Dominante";17,17;19,9782116966359;5,32;0,424872304964433
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;2;11;1;"Ponta Seca";15,3;19,2171369653355;5,32;0,435156557266258
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;2;12;1;"Normal";10,51;16,8137430770184;5,32;0,442531603734604
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;2;13;1;"Normal";13,23;18,0254541623783;5,32;0,433102963973781
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;2;14;1;"Normal";11,48;17,3144501370845;5,32;0,439079715072225
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;3;15;1;"Normal";10,91;17,0640966070514;5,32;0,44124984957607
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;3;16;1;"Normal";11,69;17,424605690299;5,32;0,438439508291483
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;3;17;1;"Normal";13,48;18,1756662803981;5,32;0,432540526970229
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;3;18;1;"Normal";13,12;17,9453410327677;5,32;0,433280995432417
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;3;19;1;"Normal";14,3;18,3659349632232;5,32;0,429534345438613
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;3;20;1;"Normal";13,44;18,1556379979954;5,32;0,432644208089336
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;3;21;1;"Normal";13,04;17,9052844679624;5,32;0,43352254216831
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;3;22;1;"Dominante";15,84;19,8480278610187;5,32;0,429546731253137
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;3;23;1;"Ponta Seca";12,41;17,5547895259162;5,32;0,442466167005756
2201;24,85;"2017-11-11";35;"3,45X2,40";"29";469,9;"2020-09-15";2,84462696783025;4;24;1;"Normal";14,01;19,2271511065368;5,32;0,434618942507447
