talhao;area;areaplantio;dataplantio;matgen;espacamento;parcela;areaparc;datamedicao;fila;cova;fuste;cat;dap;ht;idade
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;105;400;15/10/2018;7;2;1;Normal;12,76;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;105;400;15/10/2018;7;3;1;Normal;15,69;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;105;400;15/10/2018;7;4;1;Normal;14,96;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;105;400;15/10/2018;7;5;1;Normal;15,95;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;105;400;15/10/2018;7;6;1;Normal;16,58;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;105;400;15/10/2018;8;1;1;Normal;12,86;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;105;400;15/10/2018;8;2;1;Normal;15,66;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;105;400;15/10/2018;8;3;1;Dominante;17,35;28,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;105;400;15/10/2018;8;4;1;Normal;14,55;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;1;1;1;Normal;15,6;27,3;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;1;2;1;Normal;15,92;27,4;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;1;3;1;Normal;15,72;27,3;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;1;4;1;Normal;13,75;25,4;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;1;5;1;Normal;11,36;23,9;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;2;1;1;Normal;11,78;24,6;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;2;2;1;Normal;15,72;26,3;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;2;3;1;Normal;16,3;27,1;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;2;4;1;Normal;12,67;24,7;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;2;5;1;Normal;13,11;24,3;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;2;6;1;Normal;14,48;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;3;1;1;Normal;14,07;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;3;2;1;Normal;13,31;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;3;3;1;Normal;14,71;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;3;4;1;Normal;15,72;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;3;5;1;Dominante;17,28;27,4;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;3;6;1;Normal;12,96;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;3;7;1;Normal;15,41;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;3;8;1;Normal;16,23;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;4;1;1;Normal;15,15;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;4;2;1;Normal;13,53;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;4;3;1;Normal;15,28;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;4;4;1;Normal;14,04;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;4;5;1;Normal;14,07;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;4;6;1;Normal;15,28;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;4;7;1;Normal;15,72;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;4;8;1;Dominante;16,77;27,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;5;1;1;Dominante;16,71;27,3;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;5;2;1;Normal;12,64;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;5;3;1;Normal;14,96;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;5;4;1;Normal;15,6;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;5;5;1;Normal;15,44;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;5;6;1;Normal;15,25;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;5;7;1;Normal;13,56;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;5;8;1;Normal;13,46;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;6;1;1;Normal;12,99;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;6;2;1;Normal;16,11;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;6;3;1;Normal;14,9;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;6;4;1;Normal;12,64;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;6;5;1;Normal;14,1;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;6;6;1;Normal;15,12;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;7;1;1;Normal;14,01;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;7;2;1;Falha;NA;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;7;3;1;Normal;14,07;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;106;400;16/10/2018;7;4;1;Dominante;16,36;27,4;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;1;1;1;Dominante;16,65;28;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;1;2;1;Normal;15,76;26,9;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;1;3;1;Normal;11,68;24,2;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;1;4;1;Normal;15,02;27,8;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;1;5;1;Dominante;16,65;27,9;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;2;1;1;Normal;13,97;26,8;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;2;2;1;Dominante;16,71;28;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;2;3;1;Normal;15,53;27,7;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;2;4;1;Normal;16,52;27,2;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;2;5;1;Normal;14,93;27,1;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;2;6;1;Normal;13,94;26,7;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;2;7;1;Dominante;16,87;28;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;3;1;1;Normal;15,6;28,8;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;3;2;1;Dano por vento;16,74;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;3;3;1;Normal;10,31;21,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;3;4;1;Normal;15,28;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;3;5;1;Normal;14,23;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;3;6;1;Normal;15,44;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;3;7;1;Normal;15,37;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;3;8;1;Normal;16,46;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;4;1;1;Normal;10,98;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;4;2;1;Normal;13,27;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;4;3;1;Normal;12,7;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;4;4;1;Normal;15,6;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;4;5;1;Normal;12,25;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;4;6;1;Normal;14,8;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;4;7;1;Dano por vento;13,46;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;4;8;1;Normal;14,45;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;5;1;1;Normal;15,12;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;5;2;1;Normal;13,53;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;5;3;1;Normal;15,6;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;5;4;1;Normal;12,32;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;5;5;1;Normal;14,07;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;5;6;1;Normal;16,17;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;5;7;1;Normal;11,71;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;6;1;1;Normal;16,39;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;6;2;1;Normal;14,61;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;6;3;1;Normal;15,53;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;6;4;1;Normal;16,36;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;6;5;1;Normal;16,23;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;6;6;1;Normal;15,53;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;7;1;1;Normal;14,01;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;7;2;1;Normal;14,04;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;7;3;1;Normal;14,32;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;107;400;16/10/2018;7;4;1;Normal;14,8;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;1;1;1;Normal;14,55;28,1;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;1;2;1;Normal;15,98;28,9;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;1;3;1;Normal;15,5;29,2;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;1;4;1;Normal;15,95;29,2;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;1;5;1;Dominante;17,67;29,9;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;2;1;1;Normal;17,54;29;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;2;2;1;Normal;14,16;23,3;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;2;3;1;Normal;16,01;28,7;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;2;4;1;Normal;16,3;28,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;2;5;1;Normal;13,91;27,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;2;6;1;Normal;14,67;27,8;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;2;7;1;Dominante;17,67;29;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;3;1;1;Normal;17,13;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;3;2;1;Normal;15,76;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;3;3;1;Normal;16,14;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;3;4;1;Dominante;18,3;30,7;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;3;5;1;Normal;17,09;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;3;6;1;Normal;16,81;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;3;7;1;Normal;15,02;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;3;8;1;Dominante;18,24;30,8;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;4;1;1;Normal;17,19;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;4;2;1;Normal;14,77;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;4;3;1;Normal;16,3;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;4;4;1;Normal;13,85;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;4;5;1;Normal;13,85;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;4;6;1;Normal;15,69;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;4;7;1;Normal;15,92;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;4;8;1;Normal;17,09;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;5;1;1;Normal;16,14;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;5;2;1;Normal;14,45;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;5;3;1;Normal;11,52;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;5;4;1;Normal;16,65;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;5;5;1;Normal;14,23;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;5;6;1;Normal;15,85;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;5;7;1;Normal;13,81;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;5;8;1;Normal;16,36;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;6;1;1;Normal;14,51;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;6;2;1;Normal;17,6;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;6;3;1;Normal;16,65;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;6;4;1;Normal;15,95;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;6;5;1;Normal;16,3;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;6;6;1;Normal;14,87;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;7;1;1;Normal;16,52;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;7;2;1;Normal;17,03;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;7;3;1;Normal;13,91;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;108;400;15/10/2018;7;4;1;Normal;16,68;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;1;1;1;Normal;16,01;27;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;1;2;1;Normal;14,13;26,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;1;3;1;Dominante;17,25;28,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;1;4;1;Normal;15,22;27,2;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;2;1;1;Normal;16,14;27,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;2;2;1;Normal;15,44;27,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;2;3;1;Normal;14,51;27,3;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;2;4;1;Normal;16,71;27,8;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;2;5;1;Normal;15,66;27,6;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;2;6;1;Normal;15,47;27,7;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;3;1;1;Normal;10,22;21,6;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;3;2;1;Dominante;18,46;28,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;3;3;1;Normal;14,07;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;3;4;1;Normal;14,01;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;3;5;1;Normal;15,98;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;3;6;1;Normal;15,34;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;3;7;1;Normal;16,01;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;3;8;1;Normal;15,47;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;4;1;1;Normal;14,45;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;4;2;1;Normal;14,23;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;4;3;1;Normal;14,77;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;4;4;1;Normal;14,67;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;4;5;1;Normal;14,74;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;4;6;1;Normal;15,5;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;4;7;1;Normal;14,9;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;4;8;1;Dominante;17,28;28,1;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;5;1;1;Dominante;17,19;28,6;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;5;2;1;Dano por vento;17,19;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;5;3;1;Normal;14,71;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;5;4;1;Dano por vento;14,01;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;5;5;1;Dano por vento;12,64;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;5;6;1;Normal;15,22;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;5;7;1;Normal;16,33;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;5;8;1;Normal;16,23;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;6;1;1;Normal;14,83;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;6;2;1;Normal;12,99;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;6;3;1;Dano por vento;15,63;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;6;4;1;Dano por vento;14,1;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;6;5;1;Normal;15,31;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;6;6;1;Dano por vento;14,29;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;7;1;1;Normal;16,87;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;7;2;1;Normal;13,88;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;7;3;1;Normal;13,4;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;7;4;1;Normal;12,25;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;7;5;1;Normal;15,63;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;95;400;16/10/2018;7;6;1;Normal;14,26;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;1;1;1;Normal;17,19;27,3;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;1;2;1;Normal;13,02;24,7;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;1;3;1;Normal;11,52;22;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;1;4;1;Normal;15,88;26,6;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;2;1;1;Normal;16,81;27,4;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;2;2;1;Normal;16,2;27,1;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;2;3;1;Normal;16,87;27,2;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;2;4;1;Normal;14,07;25,3;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;2;5;1;Dominante;17,7;27,5;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;2;6;1;Normal;15,15;25,7;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;3;1;1;Normal;15,92;27,2;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;3;2;1;Normal;16,71;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;3;3;1;Normal;14,23;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;3;4;1;Normal;17,35;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;3;5;1;Normal;13,56;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;3;6;1;Normal;15,6;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;3;7;1;Normal;15,92;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;4;1;1;Normal;14,61;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;4;2;1;Normal;13,81;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;4;3;1;Normal;15,72;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;4;4;1;Normal;14,04;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;4;5;1;Normal;15,85;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;4;6;1;Dano por vento;13,02;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;4;7;1;Normal;16,23;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;4;8;1;Normal;15,28;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;5;1;1;Dominante;17,57;27,8;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;5;2;1;Normal;15,95;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;5;3;1;Normal;13,81;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;5;4;1;Normal;15,37;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;5;5;1;Normal;15,92;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;5;6;1;Normal;15,85;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;5;7;1;Dominante;17,38;27,9;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;5;8;1;Normal;15,6;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;6;1;1;Normal;14,9;NA;9,31
02;42,04;42,04;24/06/2009;I0042;3,60X2,50;96;400;16/10/2018;6;2;1;Dominante;17,67;27,6;9,31
